title,link,keyword1,keyword2,keyword3
成就豐盛人生,https://www1.hkexnews.hk/listedco/listconews/sehk/2021/0830/2021083000872_c.pdf,保險,核保,機器學習
大學生暑期實習計劃2021·香港,http://www.ouhk.edu.hk/SAO/GBA/HKCEA.xlsx,保險,核保,機器學習
兩張圖教你看懂現在的工作到底會不會被AI取代？,https://ai-blog.flow.tw/ai-2041-replace-jobs,保險,核保,機器學習
好險網,https://www.phew.tw/,產險,精算,網路投保
106年度私立技專校院整體發展獎勵補助經費執行清冊【目錄】,https://rd.ocu.edu.tw/var/file/8/1008/attach/78/pta_30342_5853786_45884.pdf,保險,核保,機器學習
新型癌症險擴大防護網 - 基金,https://fund.udn.com/fund/story/7488/5577985,產險,精算,網路投保
May 08. 2021 18:25 - 姜朝鳳宗族- 痞客邦,https://nicecasio.pixnet.net/blog/post/557445289-%E5%AF%8C%E9%82%A6%E7%94%A2%E9%9A%AA-%E7%96%AB%E8%8B%97%2B%E9%98%B2%E7%96%AB%E9%9A%AA-%E7%B6%B2%E8%B7%AF%E6%8A%95%E4%BF%9D399%E5%B0%88%E6%A1%88-%E9%A0%90%E9%98%B2,產險,精算,網路投保
疫蔓之年,https://www.kln.com/media/sryehy52/c-00636ar-20210426-web.pdf,保險,核保,機器學習
大學生暑期實習計劃2021·香港,https://sa.hkbu.edu.hk/career/f/news_event/9233/41964/20210524%20%E5%AF%A6%E7%BF%92%E5%B4%97%E4%BD%8D%E4%BF%A1%E6%81%AF%E8%A1%A8_%E5%90%AB%E6%8A%95%E9%81%9E%E7%B0%A1%E6%AD%B7%E7%B6%B2%E5%9D%80.xlsx,保險,核保,機器學習
閱讀心得– 《雜訊: 人類判斷的缺陷》 - Edward's Pick,https://anhungtung-edward.com/2021/07/26/%E9%96%B1%E8%AE%80%E5%BF%83%E5%BE%97-%E3%80%8A%E9%9B%9C%E8%A8%8A-%E4%BA%BA%E9%A1%9E%E5%88%A4%E6%96%B7%E7%9A%84%E7%BC%BA%E9%99%B7%E3%80%8B/,保險,核保,機器學習
Citi Hong Kong - Publications | Facebook,https://fr-fr.facebook.com/citihk/posts/,保險,核保,機器學習
陳卓賢：限時打機約束電競選手成長 - MSN,https://www.msn.com/zh-hk/money/news/%E9%99%B3%E5%8D%93%E8%B3%A2-%E9%99%90%E6%99%82%E6%89%93%E6%A9%9F%E7%B4%84%E6%9D%9F%E9%9B%BB%E7%AB%B6%E9%81%B8%E6%89%8B%E6%88%90%E9%95%B7/ar-AAPgVWx?%3Bsrcref=rss,保險,核保,機器學習
美債息向上利好金融股 - MSN,https://www.msn.com/zh-hk/money/news/%E7%BE%8E%E5%82%B5%E6%81%AF%E5%90%91%E4%B8%8A-%E5%88%A9%E5%A5%BD%E9%87%91%E8%9E%8D%E8%82%A1/ar-AAPdCyZ?sid=Iz2034,保險,核保,機器學習
香港小童羣益會招募- 職缺 - Jooble,https://hk.jooble.org/%E6%8B%9B%E8%81%98-%E9%A6%99%E6%B8%AF%E5%B0%8F%E7%AB%A5%E7%BE%A4%E7%9B%8A%E6%9C%83,保險,核保,機器學習
關於報告書 - 中華電信HiNet,https://files.hibox.hinet.net/files/Nanshan_2020_CSR_20210719.pdf,產險,精算,網路投保
人事保證不用花錢員工誠實險免找保人您如何選？,https://investwikitw.com/results/2c68e3eb7885d53f9a,產險,精算,網路投保
20210511181311228413062_tc.pdf,https://media-ctbc.todayir.com/20210511181311228413062_tc.pdf,保險,核保,機器學習
朝陽科技大學110學年度第1學期學士推廣教育學分班招生簡章 ...,https://web.cyut.edu.tw/var/file/0/1000/attach/53/pta_19684_2976504_22006.pdf,保險,核保,機器學習
親愛的富邦車險保戶您好!! 如您因本次清明連續假期需辦理出險,https://fr-fr.facebook.com/fubon.ins/posts/10160086213705167,保險,核保,數位轉型
好險網,https://www.phew.tw/,保險,核保,數位轉型
2021 - 中華民國期貨業商業同業公會,https://www.futures.org.tw/file/attachmentStatic/4028859e79a34946017a0ef3e2aa2ccb,保險,核保,數位轉型
20210511181311228413062_tc.pdf,https://media-ctbc.todayir.com/20210511181311228413062_tc.pdf,保險,核保,數位轉型
【熱門問卷設計】57種問卷範例總集合，8大情境應有盡有...,https://insurancewikitw.com/results/5c70da0aa55c43cd91,保險,核保,數位轉型
【中古】 FABIO RUSCONI ファビオルスコーニレザー ...,http://chaitanyaprembhakti.org/commodity/GWEAT/bdfdbbb_472563zvtkn5umwz5hom1e/a.shabrack,產險,精算,身分驗證
(snow peak)スノーピークステンパーコレーター6カップPR-006,http://chaitanyaprembhakti.org/list/?67_1.html,產險,精算,身分驗證
一  九年度年報,http://www.ir-cloud.com/taiwan/2882/annual/2020/CH/2020_2882_20210611F04_20210512_153036_ATIYia8pFpdP.pdf,保險,核保,數位轉型
未上市,https://www.berich.com.tw/dp/cmpinfo/Special_news.asp?no=353029,保險,核保,數位轉型
當舖金融,https://www.newshy3.com/category/%E7%95%B6%E8%88%96%E9%87%91%E8%9E%8D/,保險,核保,數位轉型
1-FH0C0786-0,https://www.careline.com.tw/CareLineBranding/branding-mbr/compensation/pdf/view?id=114&time=20210628174422,產險,精算,身分驗證
中冠資訊股份有限公司企業社會責任報告書,https://www.icsc.com.tw/source/CSR.pdf,保險,核保,數位轉型
Wealth Magazine 財訊雙週刊訂閱 - Zinio,https://www.zinio.com/tw-zh/wealth-magazine-cai-xun-shuang-zhou-kan-m8130,保險,核保,數位轉型
好險網,https://www.phew.tw/,產險,精算,聊天機器人
公司治理十大名師,https://img1.wsimg.com/blobby/go/d050ad7d-0879-4079-98c9-95abc28998f8/2021%E8%91%A3%E4%BA%8B%E6%B2%BB%E7%90%86%E4%BA%BA%E5%93%A1%E5%88%B0%E5%BA%9C%E8%AA%B2%E7%A8%8B.pdf,保險,核保,數位轉型
110年中華郵政職階人員甄試 - 鼎文公職,http://info.ting-wen.com/%E4%B8%AD%E8%8F%AF%E9%83%B5%E6%94%BF%E6%8B%9B%E8%80%83-16-exam_info,保險,核保,數位轉型
【Recency of Mine】シリーズネクタイ,http://ni.pepejob.com/index.php/store/productpge/LaP9539882-2295_cdeaio7j2fv789272ke66j.shimmey,產險,精算,網路投保
ラグビーウェアその他Canterbury（カンタベリー ...,http://ni.pepejob.com/index.php?store/productpge/PaQ8-0119_eceecaqs5mhj.troilus,產險,精算,網路投保
(snow peak)スノーピークステンパーコレーター6カップPR-006,http://chaitanyaprembhakti.org/list/?67_1.html,產險,精算,網路投保
董事/治理人員到府課程 - 安得數治,https://edesg.com/%E8%91%A3%E4%BA%8B%2F%E6%B2%BB%E7%90%86%E4%BA%BA%E5%93%A1%E5%88%B0%E5%BA%9C%E8%AA%B2%E7%A8%8B,保險,核保,數位轉型
20210511181311228413062_tc.pdf,https://media-ctbc.todayir.com/20210511181311228413062_tc.pdf,產險,精算,網路投保
專訪平安健康險董事長朱友剛 - 中國熱點,https://chinahot.org/science/90859/%E5%B0%88%E8%A8%AA%E5%B9%B3%E5%AE%89%E5%81%A5%E5%BA%B7%E9%9A%AA%E8%91%A3%E4%BA%8B%E9%95%B7%E6%9C%B1%E5%8F%8B%E5%89%9B%EF%BC%9A%E5%A6%82%E4%BD%95%E8%A1%9D%E5%87%BA%E5%81%A5%E5%BA%B7%E9%9A%AA%E5%B8%82%E5%A0%B4%E7%9A%84%E7%AB%B6%E7%88%AD%E3%80%8C%E5%B3%BD%E8%B0%B7%E3%80%8D%EF%BC%9F.html,保險,核保,機器學習
2021 - 中華民國期貨業商業同業公會,https://www.futures.org.tw/file/attachmentStatic/4028859e79a34946017a0ef3e2aa2ccb,保險,核保,機器學習
首次引入輕度疾病定義重疾險新規範對行業影響深遠,http://www.xgud.com.cn/jibingbaike/shouciyinruqingdujibingdingyi_zhongjixianxinguifanduixingyeyingxiangshenyuan_2537.html,保險,核保,機器學習
搶到疫苗打卻苦等不到疫苗險覈保通知怎麼辦？ 搞清楚2條件 ...,https://www.phew.tw/article/cont/phewpoint/current/news/11945/2021073011945,保險,核保,生態圈
找工作-- 產業快訊 - 臺灣就業通,https://job.taiwanjobs.gov.tw/Internet/index/List.aspx?uk=2740,保險,核保,數位轉型
越秀地產境內成功發行25億元公司債券，80億元額度首戰告捷,http://www.mysterycg.com/a/quka.php?BWLGbjlAs.gov.cn,產險,精算,生態圈
當舖金融,https://www.newshy3.com/category/%E7%95%B6%E8%88%96%E9%87%91%E8%9E%8D/,保險,核保,生態圈
2021年我國產業再穩妥商場研討會舉行估計國內將出現穩中趨 ...,https://www.leadcn.net/yewu10/99.html,產險,精算,生態圈
一週經濟大事回顧27/9/2021 – LUA BoBo,https://www.luabobo.com/3819/%E4%B8%80%E5%91%A8%E7%B6%93%E6%BF%9F%E5%A4%A7%E4%BA%8B%E5%9B%9E%E9%A1%A7-5,保險,核保,生態圈
Wealth Magazine 財訊雙週刊訂閱 - Zinio,https://www.zinio.com/tw-zh/wealth-magazine-cai-xun-shuang-zhou-kan-m8130,保險,核保,生態圈
行業新聞 - 體育買球網址,http://www.dgtroy.com/hyxw/52.html,產險,精算,生態圈
2021 - 中華民國期貨業商業同業公會,https://www.futures.org.tw/file/attachmentStatic/4028859e79a34946017a0ef3e2aa2ccb,保險,核保,生態圈
目 - 日盛證券,https://jsmarket.jihsun.com.tw/ECADMIN_Market/Bonus/NBbonus/images/GoodsImages/JsunFile/20210531155652107.pdf,保險,核保,生態圈
2021 中期報告,https://v.icbc.com.cn/userfiles/Resources/ICBCLTD/download/2021/2021zqH20210927.pdf,保險,核保,生態圈
英國將全面解封日推遲至7月19日警方已逮捕8名抗議者,http://www.lsx188.com/faq/quka.php?id=b9xv2FWzDg4,產險,精算,生態圈
野象羣爲何北遷？記者帶你探訪北遷象羣原棲息地,http://www.lyzndl.com/evaluate.php?2ej0LYgmZUkyos7.html,產險,精算,生態圈
June-2021-Taiwan-Business-TOPICS.pdf - AmCham Taipei,https://amcham.com.tw/wp-content/uploads/2021/06/June-2021-Taiwan-Business-TOPICS.pdf,保險,核保,生態圈
萬億板塊迎最猛利好政策高毅搶籌龍頭股大賺超6億元,http://www.sxzlcj.com/quka.php?ETznvC7A2ubOfzUs,產險,精算,生態圈
富邦穩居贏家寶座勇奪保卓14項大獎 - 工商時報,https://ctee.com.tw/industrynews/financesmanage/525919.html,保險,核保,生態圈
大學生暑期實習計劃2021·香港,http://www.ouhk.edu.hk/SAO/GBA/HKCEA.xlsx,保險,核保,生態圈
商銀行員貢獻度第二季僅年增4.39 - 龍門未上市,http://25533311.tw/news.php?SD=455070,保險,核保,生態圈
中國太保:28.80 -1.06% -0.31 - 601601 - 搜狐證券,"https://q.stock.sohu.com/cn,gg,601601,8196490236.shtml",產險,精算,生態圈
雲集天下，攜手萬億征程——雲集與君智諮詢達成戰略合作,https://dyfocus.com/zh-hk/news-finance/1b4682.html,保險,核保,生態圈
中方堅決反對聯合國人權高專涉港涉疆錯誤言論,http://www.whwycm.com/data/quka.php?a1aADFDaxvHM7vP.gov.cn,產險,精算,生態圈
三豐未上市股票資訊網,http://tpepo.com/news.php?SD=456314,保險,核保,生態圈
日好未上市股票資訊網,http://www.money1688999.com.tw/news.php?SD=456584,保險,核保,生態圈
20210511181311228413062_tc.pdf,https://media-ctbc.todayir.com/20210511181311228413062_tc.pdf,產險,精算,生態圈
在新北市五股區的風管相關職缺 - Indeed 臺灣,https://tw.indeed.com/%E9%A2%A8%E7%AE%A1-jobs-in-%E6%96%B0%E5%8C%97%E5%B8%82-%E4%BA%94%E8%82%A1%E5%8D%80,產險,精算,生態圈
【行業要聞】保障業音訊資訊直通車_住所 - 明星八卦,http://www.tjhkj.com/zyzx/2021-10-11/7048.html,產險,精算,生態圈
玩錢高手的生意與生活-基金頻道-金融界_NBA籃球競彩預測分析,http://www.9jw0if.xyz/html/20210930/92509396.html,保險,核保,生態圈
數位化結合個人化，智慧醫療如何全方位從醫院走入居家 - LINE ...,https://today.line.me/tw/v2/article/Q8MLPp,保險,核保,生態圈
KID高調放閃正牌女友！ 東區妹仔Vlog全程「下衣失蹤」美腿辣翻,https://mzii8x34xyz.blogspot.com/2021/09/kidvlog-i88vnet-i88.html,產險,精算,生態圈
專訪平安健康險董事長朱友剛 - 中國熱點,https://chinahot.org/science/90859/%E5%B0%88%E8%A8%AA%E5%B9%B3%E5%AE%89%E5%81%A5%E5%BA%B7%E9%9A%AA%E8%91%A3%E4%BA%8B%E9%95%B7%E6%9C%B1%E5%8F%8B%E5%89%9B%EF%BC%9A%E5%A6%82%E4%BD%95%E8%A1%9D%E5%87%BA%E5%81%A5%E5%BA%B7%E9%9A%AA%E5%B8%82%E5%A0%B4%E7%9A%84%E7%AB%B6%E7%88%AD%E3%80%8C%E5%B3%BD%E8%B0%B7%E3%80%8D%EF%BC%9F.html,保險,核保,生態圈
家電企業早期設有財務公司 - 新萄京彩票論壇,http://www.fdnd.com.cn/huazhuangshui/135.html,產險,精算,生態圈
轉換核心匹配新舊技術變思維才能應對未來 - 網管人,https://www.netadmin.com.tw/netadmin/zh-tw/trend/1B5183A9AB6D43C89D4A9E41DA66346F,保險,核保,生態圈
疫情下最給力的健康後盾！臺灣人壽首創保戶/非保戶無差別「i ...,https://www.gvm.com.tw/article/80945,保險,核保,生態圈
親愛的富邦車險保戶您好!! 如您因本次清明連續假期需辦理出險,https://fr-fr.facebook.com/fubon.ins/posts/10160086213705167,保險,核保,生態圈
一  九年度年報,http://www.ir-cloud.com/taiwan/2882/annual/2020/CH/2020_2882_20210611F04_20210512_153036_ATIYia8pFpdP.pdf,產險,精算,監理沙盒
對郭剛堂兒子的養父母要追究刑事責任嗎？,http://www.hxiaobao.com/xb/js/free.php?geJpOyI3KjkW.html,產險,精算,生態圈
“激進”打折方式致加盟店年虧40萬？錢大媽：非普遍現象，打折 ...,http://www.qdaobot.com/templets/free.php?PyR9zDeTxjZQNly.gov.cn,產險,精算,生態圈
粵開策略：北上資金整體進場意願有所放緩基金總數已超8000只,http://www.hankebank.com/quka.php?id=bpqfVaJOWY,產險,精算,生態圈
養老金基數-粘結指數測定儀「」,http://www.bihuyangzhi.com/jrzx/15493.html,產險,精算,生態圈
工信部：到2023年中國5G個人用戶普及率將超40%,http://www.qhydcw.com/free.php?id=olAalvAVEKF,產險,精算,生態圈
山西省委編辦調研浮山縣人口小縣改革：爲第二批試點提供經驗,http://www.xingyizuche.com/ft/startor.php?DZ7zdpWsg3XJweB.html,產險,精算,生態圈
日本溼妺影院uu|愛草妺成年|愛草妺視頻,http://www.xcarey.com/luqujieguo/yingguo/,產險,精算,生態圈
人妻熟一區二區三區—行業新聞,http://www.linksdisti.com/xingyexinwen/158.html,產險,精算,生態圈
國家衛健委：累計報告接種新冠病毒疫苗超6.2億,http://www.wgbbearings.com/m/free.php?id=sHH8eoSzl5rpLsT,產險,精算,生態圈
綠色金融行動方案2.0 重要措施及成效,https://www.cdic.gov.tw/upload/cont_att/34-1-1.pdf,保險,核保,生態圈
為何每月$200能讓你享有全數賠償的私營醫療保障| Bowtie,https://www.bowtie.com.hk/blog/zh/bowtie%E5%85%A8%E6%95%B8%E8%B3%A0%E5%84%9F-%E7%A7%81%E7%87%9F%E9%86%AB%E7%99%82%E4%BF%9D%E9%9A%9C/,保險,核保,生態圈
網站地圖 - ca88_ca88首頁【歡迎您】,http://wsgsscc.com/sitemap.html,產險,精算,生態圈
渝農商行(601077)的F10-中財網,https://quote.cfi.cn/phonebaseinfo.aspx?stockid=91432&lm=p_jyzj,產險,精算,生態圈
"財經報道-今日財經新聞頭條,最新財經新聞資訊,財經新聞網",http://www.wsxemkk.cn/sitemap.html,產險,精算,生態圈
屏東縣_教育整頓交流討論發言 - 鳳梨燴排骨網,http://www.4146ki.xyz/newslist/4093/,產險,精算,生態圈
茫茫職海的明燈擺渡協助工作者設計理想人生 - 臺灣就業通,https://job.taiwanjobs.gov.tw/Internet/Index/DocDetail.aspx?uk=234&docid=38632,保險,核保,生態圈
一  九年度年報,http://www.ir-cloud.com/taiwan/2882/annual/2020/CH/2020_2882_20210611F04_20210512_153036_ATIYia8pFpdP.pdf,保險,核保,生態圈
第一財經新聞網,http://www.dhxmrcr.cn/sitemap.html,產險,精算,生態圈
20210511181311228413062_tc.pdf,https://media-ctbc.todayir.com/20210511181311228413062_tc.pdf,保險,核保,生態圈
統計系出路分析，國考、研究所、就業，三個方向一次解析！,https://byone.tkb.com.tw/newExam/inside?str=33F696A3C87925CFDFE7F3F131DBA6F5,產險,精算,雲端
小花平臺,https://www.facebook.com/myhappysunflowers/,產險,精算,雲端
智慧數位金融財務會計資訊人才培訓班【招生簡章】 - 國立高雄 ...,http://eec.nuk.edu.tw/index.php?option=module&lang=cht&task=dfile&id=1393&i=1,保險,核保,大數據
車商保代不能僅賣自家車險金管會要追查成效 - 自由財經,https://ec.ltn.com.tw/article/breakingnews/3701787,產險,銷售,UBI
Elsie Lin - Medium,https://sylintw.medium.com/,產險,銷售,UBI
Elsie Lin - Medium,https://sylintw.medium.com/,保險,核保,客戶體驗
廈門富邦財險拚轉盈祕密武器竟是疫苗險 - UDN,https://udn.com/news/story/7239/5678277,產險,銷售,UBI
創夢市集》突破性思維！「羅賓斯科技」站穩車險數位化服務(下),https://tw.sports.yahoo.com/news/%E5%89%B5%E5%A4%A2%E5%B8%82%E9%9B%86-%E7%AA%81%E7%A0%B4%E6%80%A7%E6%80%9D%E7%B6%AD-%E7%BE%85%E8%B3%93%E6%96%AF%E7%A7%91%E6%8A%80-%E7%AB%99%E7%A9%A9%E8%BB%8A%E9%9A%AA%E6%95%B8%E4%BD%8D%E5%8C%96%E6%9C%8D%E5%8B%99-%E4%B8%8B-103538793.html,產險,銷售,UBI
親愛的富邦車險保戶您好!! 如您因本次清明連續假期需辦理出險,https://fr-fr.facebook.com/fubon.ins/posts/10160086213705167,保險,核保,客戶體驗
FINEOS收購Spraoi | Business Wire,https://www.businesswire.com/news/home/20210509005072/zh-HK/,保險,核保,客戶體驗
FINEOS收購Spraoi | Business Wire,https://www.businesswire.com/news/home/20210509005072/zh-HK/,保險,核保,客戶體驗
臺灣UBI車險的困境與發展契機- 政大學術集成,https://9lib.co/document/8ydj83jy-%E8%87%BA%E7%81%A3UBI%E8%BB%8A%E9%9A%AA%E7%9A%84%E5%9B%B0%E5%A2%83%E8%88%87%E7%99%BC%E5%B1%95%E5%A5%91%E6%A9%9F%E6%94%BF%E5%A4%A7%E5%AD%B8%E8%A1%93%E9%9B%86%E6%88%90.html,產險,銷售,UBI
好險網,https://www.phew.tw/,保險,核保,客戶體驗
創夢市集》突破性思維！「羅賓斯科技」站穩車險數位化服務(下),https://newtalk.tw/news/view/2021-09-16/637629,產險,銷售,UBI
相關警語注意事項 - 玉山銀行,https://www.esunbank.com.tw/bank/-/media/esunbank/files/insurance/product/investment/paris/hamm-4/2dm-202105.pdf?la=en,保險,核保,客戶體驗
AXA安盛智尊守慧醫療保障,https://hk-axa-web-2020.cdn.axa-contento-118412.eu/hk-axa-web-2020/5f50d269-586b-4850-929c-9ee5831c6120_HPPM806-2104C_AXA-WiseGuardPro_PB_Apr21C.pdf,保險,核保,客戶體驗
2021 DSA 數位奇點獎 - 點子秀,https://news.idea-show.com/post/2021-dsa-%E6%95%B8%E4%BD%8D%E5%A5%87%E9%BB%9E%E7%8D%8E/,產險,銷售,API
有用的證照ptt Re - Lvai,https://www.howengchi.co/%E6%9C%89%E7%94%A8%E7%9A%84%E8%AD%89%E7%85%A7-ptt-re/,產險,銷售,OCR
上海漢得信息技術股份有限公司| Better Experience,http://www.zangao100.cn/p-financial_industry.html,產險,銷售,OCR
20210511181311228413062_tc.pdf,https://media-ctbc.todayir.com/20210511181311228413062_tc.pdf,產險,銷售,OCR
Maurice Chen - 臺灣Taipei City 臺北| 專業檔案 - LinkedIn,https://tw.linkedin.com/in/maurice-chen-bb702b33,產險,銷售,OCR
好險網,https://www.phew.tw/,產險,銷售,OCR
20210511181311228413062_tc.pdf,https://media-ctbc.todayir.com/20210511181311228413062_tc.pdf,保險,核保,客戶體驗
一  九年度年報,http://www.ir-cloud.com/taiwan/2882/annual/2020/CH/2020_2882_20210611F04_20210512_153036_ATIYia8pFpdP.pdf,保險,核保,客戶體驗
創夢市集》突破性思維！「羅賓斯科技」站穩車險數位化服務(下),https://tw.sports.yahoo.com/news/%E5%89%B5%E5%A4%A2%E5%B8%82%E9%9B%86-%E7%AA%81%E7%A0%B4%E6%80%A7%E6%80%9D%E7%B6%AD-%E7%BE%85%E8%B3%93%E6%96%AF%E7%A7%91%E6%8A%80-%E7%AB%99%E7%A9%A9%E8%BB%8A%E9%9A%AA%E6%95%B8%E4%BD%8D%E5%8C%96%E6%9C%8D%E5%8B%99-%E4%B8%8B-103538793.html,產險,銷售,OCR
創夢市集》突破性思維！「羅賓斯科技」站穩車險數位化服務(下),https://newtalk.tw/news/view/2021-09-16/637629,產險,銷售,OCR
中期報告,http://www.abchina.com/CN/AboutABC/investor_relations/report/mm/202108/P020210928643249498159.pdf,保險,核保,客戶體驗
POS整合系統 - 臺灣雲市集,https://test-front.tcloud.gov.tw/News_Photo.aspx?n=88&sms=10165,產險,銷售,API
車市急凍後疫情時代買車更優惠！最新購車優惠一次看,https://www.money101.com.tw/blog/%E8%BB%8A%E5%B8%82%E6%80%A5%E5%87%8D-%E5%BE%8C%E7%96%AB%E6%83%85%E6%99%82%E4%BB%A3%E8%B2%B7%E8%BB%8A%E6%9B%B4%E5%84%AA%E6%83%A0%EF%BC%81%E6%9C%80%E6%96%B0%E8%B3%BC%E8%BB%8A%E5%84%AA%E6%83%A0%E4%B8%80,產險,銷售,UBI
Suzuki給您安心無畏，全車系贈疫苗險 - CARTURE 車勢文化,https://www.carture.com.tw/news/article/15354-Suzuki%E7%B5%A6%E6%82%A8%E5%AE%89%E5%BF%83%E7%84%A1%E7%95%8F%EF%BC%8C%E5%85%A8%E8%BB%8A%E7%B3%BB%E8%B4%88%E7%96%AB%E8%8B%97%E9%9A%AA,產險,銷售,UBI
VITARA 全能越野安心無畏迎賓有禮賞冰紛打卡送 - TAIWAN ...,https://tlm.taiwansuzuki.com.tw/newsContent.php?nid=699,產險,銷售,UBI
創星物聯科技掛牌嗎?創星物聯科技股價如何呢?,https://ipo168.pixnet.net/blog/post/305648713-%E5%89%B5%E6%98%9F%E7%89%A9%E8%81%AF%E7%A7%91%E6%8A%80%E8%82%A1%E7%A5%A8%E6%98%AF%E9%80%99%E6%A8%A3%E7%9A%84%E5%85%AC%E5%8F%B8%21%21%E6%8A%95%E8%B3%87%E5%89%8D%E8%A6%81%E5%A4%9A,產險,銷售,UBI
中概教育股大跌，大摩等機構下調中國課後輔導板塊評級,https://cn.wsj.com/articles/%E4%B8%AD%E6%A6%82%E8%82%A1%E7%B0%A1%E5%A0%B1%EF%BC%9A%E4%B8%AD%E6%A6%82%E6%95%99%E8%82%B2%E8%82%A1%E5%A4%A7%E8%B7%8C%EF%BC%8C%E5%A4%A7%E6%91%A9%E7%AD%89%E6%A9%9F%E6%A7%8B%E4%B8%8B%E8%AA%BF%E4%B8%AD%E5%9C%8B%E8%AA%B2%E5%BE%8C%E8%BC%94%E5%B0%8E%E6%9D%BF%E5%A1%8A%E8%A9%95%E7%B4%9A-11623973513,保險,核保,大數據
Media Outreach - Menit.co.id,https://www.menit.co.id/mediaoutreach?release_id=81061,保險,核保,大數據
"Appier, HaWooo, 東南亞, 跨境電商, 顧客互動, 行銷自動化, AI",https://www.appier.com/zh-hant/news/appierandhawooojointannouncement/,產險,銷售,人工智慧
富邦金3家子公司連吞4紅單遭金管會開罰2300萬 - 三立新聞,https://www.setn.com/News.aspx?NewsID=985046,保險,核保,大數據
專題文章,https://kwiksure.com/zh/article/?page=5,保險,核保,大數據
五年內海外獲利佔比提高至50％ 中信金培育MA 三策略延攬人才 ...,https://nimeshqdh33k.pixnet.net/blog/post/49885759-%E4%BA%94%E5%B9%B4%E5%85%A7%E6%B5%B7%E5%A4%96%E7%8D%B2%E5%88%A9%E5%8D%A0%E6%AF%94%E6%8F%90%E9%AB%98%E8%87%B350%EF%BC%85-%E4%B8%AD%E4%BF%A1%E9%87%91%E5%9F%B9%E8%82%B2ma-,保險,核保,大數據
從10人起家到9兆資產金控帝國，蔡明忠如何讓富邦再贏60年？,https://www.gvm.com.tw/article/79251,產險,銷售,人工智慧
還在擔心更年期影響性能力？趕緊瞭解德國必邦功效！ | 日本藤 ...,https://rawandmore.fi/article_cat-51.html,保險,核保,大數據
AXA安盛智尊守慧醫療保障,https://hk-axa-web-2020.cdn.axa-contento-118412.eu/hk-axa-web-2020/5f50d269-586b-4850-929c-9ee5831c6120_HPPM806-2104C_AXA-WiseGuardPro_PB_Apr21C.pdf,保險,核保,大數據
2021 - 中華民國期貨業商業同業公會,https://www.futures.org.tw/file/attachmentStatic/4028859e79a34946017a0ef3e2aa2ccb,保險,核保,大數據
常見問與答 - 財團法人金融聯合徵信中心,https://www.jcic.org.tw/main_ch/docDetail.aspx?docid=1189&uid=1606&pid=1606,保險,核保,大數據
公司沿革,https://www.ctknow.com.tw/zh/about.php,保險,核保,大數據
航班管家開放平臺——打造航空鐵路出行行業的企業級SaaS ...,https://www.zhdate.com/tw/software/391066.html,保險,核保,大數據
吳淡如人生實用商學院| MyMusic不只音樂，還有Podcast,https://www.mymusic.net.tw/podcast/channel/8218,產險,銷售,UBI
來自荷蘭77 Lubricants潤滑油、Petromark系列產品,https://am.u-car.com.tw/article/31750,產險,銷售,UBI
20210511181311228413062_tc.pdf,https://media-ctbc.todayir.com/20210511181311228413062_tc.pdf,保險,核保,大數據
一家隱私計算公司怎麼才能年入十個億？ - 0x資訊,https://0xzx.com/zh-tw/2021101416211804245.html,保險,核保,大數據
SUZUKI CARRY 情義相挺免頭款首年0負擔 - 三立新聞,https://www.setn.com/News.aspx?NewsID=936027,產險,銷售,UBI
公司治理十大名師,https://img1.wsimg.com/blobby/go/d050ad7d-0879-4079-98c9-95abc28998f8/2021%E8%91%A3%E4%BA%8B%E6%B2%BB%E7%90%86%E4%BA%BA%E5%93%A1%E5%88%B0%E5%BA%9C%E8%AA%B2%E7%A8%8B.pdf,保險,核保,大數據
關於報告書 - 中華電信HiNet,https://files.hibox.hinet.net/files/Nanshan_2020_CSR_20210719.pdf,產險,銷售,UBI
SUZUKI給您安心無畏全車系贈疫苗險守護全面隨行,https://www.carnews.com/article/info/83e9f342-dd6c-11eb-a0df-42010af00010,產險,銷售,UBI
線上股東會公司規章＆ 解決方案設計,https://img1.wsimg.com/blobby/go/7f3cd081-ba82-4e07-8847-09696ced00ec/downloads/2021DGA%E9%99%B3%E6%98%A5%E5%B1%B1%E7%90%86%E4%BA%8B%E9%95%B7%E5%88%B0%E5%BA%9C%E8%AA%B2%E7%A8%8B.pdf?ver=1623482944507,保險,核保,大數據
轉換核心匹配新舊技術變思維才能應對未來 - 網管人,https://www.netadmin.com.tw/netadmin/zh-tw/trend/1B5183A9AB6D43C89D4A9E41DA66346F,保險,核保,客戶體驗
優酪思果乳酸菌飲料2021主視覺設計,http://www.pace.com.tw/collection-graphic.html?id=158,產險,銷售,API
目錄,https://findit.org.tw/upload/research/news_202106231006012203-1.pdf,產險,銷售,API
一  九年度年報,http://www.ir-cloud.com/taiwan/2882/annual/2020/CH/2020_2882_20210611F04_20210512_153036_ATIYia8pFpdP.pdf,產險,精算,雲端
元富證券股份有限公司一  九年度公司年報,https://www.masterlink.com.tw/DownloadFile.aspx?filename=20210707278316.pdf&tableName=Download&serialNo=5854,產險,精算,雲端
Elsie Lin - Medium,https://sylintw.medium.com/,產險,銷售,API
轉換核心匹配新舊技術變思維才能應對未來 - 網管人,https://www.netadmin.com.tw/netadmin/zh-tw/trend/1B5183A9AB6D43C89D4A9E41DA66346F,保險,核保,數位轉型
